Date,ABBN.SW,ADEN.SW,ALC.SW,BAER.SW,CFR.SW,GEBN.SW,GIVN.SW,HOLN.SW,KNIN.SW,LOGN.SW,LONN.SW,NESN.SW,NOVN.SW,PGHN.SW,ROG.SW,SCMN.SW,SGSN.SW,SIKA.SW,SLHN.SW,SOON.SW,SREN.SW,UBSG.SW,UHR.SW,ZURN.SW,^SSMI
2020-04-02,14.741097450256348,25.19493865966797,46.70204544067383,25.78430938720703,48.12432098388672,375.532958984375,2815.80029296875,28.838359832763672,115.91559600830078,38.94453048706055,382.3271789550781,91.48582458496094,71.60359954833984,563.8921508789062,294.19287109375,450.3446044921875,80.43233489990234,145.40081787109375,255.01454162597656,154.86929321289062,53.82464599609375,6.99309778213501,171.9986572265625,268.3998718261719,9270.9599609375
2020-04-03,14.521747589111328,24.556215286254883,47.48728942871094,26.059585571289062,47.309940338134766,376.09429931640625,2825.2333984375,28.67127799987793,114.337646484375,39.60317611694336,392.4887390136719,92.64434051513672,72.37477111816406,568.6132202148438,294.19287109375,451.7035827636719,80.79463958740234,147.4083251953125,250.50611877441406,148.26597595214844,53.58375549316406,6.888058185577393,166.74085998535156,259.83026123046875,9242.4404296875
2020-04-06,15.291707038879395,25.7434139251709,50.1570930480957,28.236778259277344,49.63945007324219,377.96539306640625,2843.15625,30.383867263793945,118.09060668945312,41.18391418457031,391.4139404296875,94.09246826171875,73.83734130859375,597.11376953125,297.47479248046875,451.8735046386719,80.72218322753906,151.27993774414062,264.1954040527344,155.67689514160156,55.73674392700195,7.3480048179626465,178.94808959960938,263.5151672363281,9462.33984375
2020-04-07,15.761737823486328,27.347166061401367,49.03812789916992,29.40462303161621,52.30986785888672,382.08184814453125,2960.127685546875,31.169157028198242,121.33182525634766,40.42177200317383,395.5176086425781,94.03815460205078,73.3941421508789,623.3413696289062,288.1759033203125,464.27447509765625,81.44679260253906,155.6295623779297,275.6714782714844,162.32772827148438,57.82950210571289,7.554901599884033,185.25747680664062,270.54229736328125,9514.599609375
2020-04-08,15.403617858886719,27.055578231811523,48.85163497924805,28.770652770996094,51.53335952758789,385.3562927246094,2904.471923828125,30.56766128540039,123.33625030517578,40.42177200317383,392.4887390136719,94.30967712402344,73.0838851928711,624.215576171875,284.84832763671875,459.8494873046875,80.541015625,155.5817413330078,273.7861328125,166.2707061767578,56.91109848022461,7.373467922210693,184.52593994140625,268.91400146484375,9432.3896484375
2020-04-09,15.757261276245117,27.5693302154541,49.86262893676758,29.704923629760742,51.55229949951172,380.6784973144531,2896.925537109375,31.453195571899414,118.7303237915039,40.27122497558594,390.1437072753906,92.51761627197266,72.79138946533203,656.7377319335938,281.4295959472656,457.5484619140625,81.15694427490234,160.2181396484375,280.75372314453125,168.36097717285156,58.808135986328125,7.699727535247803,183.70297241210938,273.7130126953125,9452.830078125
2020-04-14,15.761737823486328,27.451309204101562,49.587799072265625,29.454669952392578,52.6318359375,385.26275634765625,3037.4794921875,31.235990524291992,118.81561279296875,41.400325775146484,402.1617126464844,93.6399154663086,73.3941421508789,666.3544921875,287.1274719238281,461.9734802246094,81.6641845703125,160.6005096435547,278.2126159667969,169.59613037109375,58.823184967041016,7.543759346008301,186.354736328125,273.4559326171875,9538.6103515625
2020-04-15,14.982827186584473,25.854494094848633,47.86027908325195,28.019895553588867,50.70003890991211,374.9715881347656,2957.2978515625,29.715539932250977,118.77296447753906,41.2121467590332,392.1955871582031,93.47700500488281,72.88002014160156,630.3353271484375,283.52642822265625,455.7784729003906,80.07002258300781,153.8610382080078,266.3266906738281,161.52012634277344,56.655147552490234,7.203176498413086,175.5648193359375,258.88763427734375,9320.2001953125
2020-04-16,14.853010177612305,25.92392349243164,48.4492073059082,27.477680206298828,50.96519088745117,374.4102783203125,3028.046630859375,29.74895668029785,119.37002563476562,41.47560119628906,399.4259033203125,94.65361785888672,74.98966217041016,623.6909790039062,292.55181884765625,460.0264587402344,80.61348724365234,151.75790405273438,263.29376220703125,163.84791564941406,56.805702209472656,7.053575038909912,176.29635620117188,257.6021728515625,9439.91015625
2020-04-17,15.202174186706543,28.624618530273438,49.273704528808594,29.271154403686523,52.21516799926758,385.26275634765625,3031.819580078125,30.91017723083496,120.09503173828125,41.90842056274414,398.3511657714844,95.97503662109375,76.23062896728516,643.6239624023438,297.9762268066406,458.0794372558594,81.9902572631836,153.47865295410156,269.1957092285156,166.46072387695312,58.130615234375,7.376651763916016,181.55413818359375,259.83026123046875,9612.830078125
